#CNPJ;NAME;CVMCODE;STATUS_DATE;STATUS
34.533.802/0001-89;S R PRODUTOS HOSPITALARES S A;512796;2008-09-28;CANCELED
92.772.821/0001-64;S.A. (VIAÇÃO AÉREA RIO-GRANDENSE) - FALIDA;11681;2011-01-04;CANCELED
00.982.476/0001-75;S.A.V.SA;15350;2000-06-15;CANCELED
02.220.855/0001-53;S.F.S.P.V. EMPRS E PARTS SA;17809;1999-07-21;CANCELED
02.250.726/0001-08;S.P.E.L. EMPREENDIMENTOS E PARTICIP. S.A;17817;2005-12-31;CANCELED
13.255.633/0001-92;S/A CONSTANCIO VIEIRA;501611;2017-06-01;CANCELED
07.476.955/0001-69;SA AGROINDL VALE DO ENGANO;509604;2012-02-14;CANCELED
10.782.548/0001-94;SA BRASILEIRA IND OTICA SABIO;10189;2005-08-09;CANCELED
10.074.623/0001-62;SA CONFECCOES BRAS SABRA;10197;1999-04-20;CANCELED
33.132.275/0001-38;SA CORTUME CARIOCA;10200;1987-11-25;CANCELED
33.040.437/0001-08;SA ENGEFUSA;10219;2005-12-20;CANCELED
10.780.534/0001-31;SA EXP DE PROD PERNAMBUCANOS;502570;2012-02-14;CANCELED
61.116.331/0001-86;SA FABRICA PRODS ALIMCS VIGOR;10227;2009-02-20;CANCELED
07.710.304/0001-91;SA FAZ CAXITORE IND PEC E AGRICULTURA;518530;2006-12-28;CANCELED
30.751.887/0001-10;SA MARVIN;12726;1993-06-17;CANCELED
17.179.391/0001-56;SA MINERACAO DA TRINDADE;10260;2000-10-16;CANCELED
15.104.599/0001-80;SA MINERACAO DE AMIANTO;13196;1989-08-23;CANCELED
10.690.394/0001-00;SA PROTEIDOS DO BRASIL-PROBRAS;511137;1997-01-10;CANCELED
08.250.912/0001-23;SA SALINEIRA DO NE SOSAL;504769;1995-06-30;CANCELED
33.000.571/0001-85;SA WHITE MARTINS;10294;2000-05-26;CANCELED
11.616.840/0001-08;SAAG INVESTIMENTOS S.A.;22756;2014-10-21;CANCELED
22.949.192/0001-10;SABENJI IND COM EXP SA;505676;2012-02-14;CANCELED
03.818.379/0001-30;SABER SERVIÇOS EDUCACIONAIS S.A.;24490;2018-08-13;ACTIVE
04.872.156/0001-13;SABINO DE OLIVEIRA COMERCIO E NAVEGAÇÃO S/A;513903;2016-05-02;CANCELED
09.415.175/0001-34;SABUGI SA IND E COM;517844;2000-10-16;CANCELED
08.039.919/0001-09;SACOPLAST-SACOS PLAST DO NE SA;511544;1993-07-01;CANCELED
83.313.205/0001-54;SADIA AVICOLA SA;10308;1987-05-21;CANCELED
83.568.147/0001-00;SADIA CONCORDIA SA IND E COM;10316;1998-08-27;CANCELED
00.333.336/0001-76;SADIA MATO GROSSO SA;510432;1993-07-09;CANCELED
03.906.591/0001-59;SADIA SA;10332;2000-12-29;CANCELED
20.730.099/0001-94;SADIA SA;18848;2009-11-04;CANCELED
49.039.936/0001-15;SADOKIN SA ELETRICA ELETRONICA;7048;1998-12-18;CANCELED
08.140.464/0001-05;SAFRA COMPANHIA SECURITIZADORA DE CREDITOS IMOBILIARIOS;20400;2011-10-27;CANCELED
43.338.730/0001-00;SAFRA HOLDING SA;10847;1990-12-27;CANCELED
62.063.177/0001-94;SAFRA LEASING SA ARRENDAMENTO MERCANTIL;10340;1990-02-13;CANCELED
62.063.177/0001-94;SAFRA LEASING SA ARRENDAMENTO MERCANTIL;14184;2003-08-29;CANCELED
62.063.177/0001-94;SAFRA LEASING SA ARRENDAMENTO MERCANTIL;19844;2019-01-17;CANCELED
43.422.013/0001-61;SAFRA SA ADM E PARTICIPACOES;10359;1988-04-28;CANCELED
04.675.278/0001-10;SAFRITA MAUES SA;519723;2014-01-02;CANCELED
24.150.278/0001-03;SAGAISA-STA GERTRUDES AGR IRR;510033;2012-02-14;CANCELED
08.638.282/0001-69;SAHY PARTICIPAÇÕES SA;20826;2007-11-16;CANCELED
28.672.087/0001-62;SAINT-GOBAIN CANALIZAÇÃO S/A;3689;2001-06-01;CANCELED
60.853.942/0001-44;SAINT-GOBAIN VIDROS SA;4189;2001-05-31;CANCELED
12.296.919/0001-53;SALGEMA INDS QUIMICAS SA;10367;1996-12-23;CANCELED
28.131.308/0001-95;SALIBRAS SA IND E COM;505617;2008-09-28;CANCELED
06.849.525/0001-82;SALMEPA SA ALIM MED PARNAIBA;500429;2012-02-14;CANCELED
15.494.541/0001-90;SALUS INFRAESTRUTURA PORTUÁRIA S.A.;23540;2015-01-05;ACTIVE
15.237.191/0001-87;SALVADOR PRAIA HOT SA;501549;2012-02-14;CANCELED
06.069.561/0001-23;SAMABRAS AGROPEC SA;508454;2012-02-14;CANCELED
60.531.548/0001-90;SAMCIL SA SERV ASSIS MED AO CI;10383;1994-12-07;CANCELED
41.133.406/0001-20;SAMPA SA MARIA PAZ AGRO PASTOR;516414;2012-02-14;CANCELED
27.435.544/0001-32;SAN KARLO HOTEIS REUNIDOS SA;516449;2012-02-14;CANCELED
12.747.234/0001-86;SANASA STO ANTONIO AGROPEC SA;517259;2012-02-14;CANCELED
05.371.372/0001-48;SANCHO AGROPEC SA;506087;2005-11-03;CANCELED
16.934.580/0001-24;SANDRA TURISMO HOTEIS SA;519839;2014-06-09;CANCELED
28.136.406/0001-15;SANDRI SA IND E COM;516422;2004-07-17;CANCELED
01.616.929/0001-02;SANEAMENTO DE GOIAS SA;19186;2001-12-11;ACTIVE
02.724.983/0001-34;SANESALTO SANEAMENTO SA;19593;2004-09-21;ACTIVE
11.679.511/0001-06;SANGA SA NORD GURGUEIA AGROPEC;500348;2008-09-28;CANCELED
04.721.932/0001-84;SANJAGRO STA JULIA AGROPEC S A;515426;2012-10-24;CANCELED
05.812.813/0001-08;SANO NE SA IND E COM;513792;2012-02-14;CANCELED
33.033.960/0001-07;SANO SA INDUSTRIA E COMERCIO;10391;2007-08-07;CANCELED
61.070.678/0001-35;SANSUY SA IND DE PLASTICOS;10405;1994-03-29;CANCELED
14.807.945/0001-24;SANSUY SA INDÚSTRIA DE PLASTICOS;12696;1986-05-06;ACTIVE
00.897.864/0001-58;SANTA CATARINA PART INVEST SA;15199;1995-12-13;ACTIVE
61.105.474/0001-92;SANTACONSTANCIA TECELAGEM SA;10421;1996-06-18;CANCELED
12.907.531/0001-41;SANTANA AGROINDL SA;516597;2008-09-28;CANCELED
15.741.432/0001-20;SANTANA RIOS AGROPEC SA;514926;2012-02-14;CANCELED
72.418.478/0001-47;SANTANA TEXTIL SA;16039;1998-01-09;CANCELED
00.589.171/0001-06;SANTANDER BRASIL ARRENDAMENTO MERCANTIL S.A.;14940;2009-11-30;CANCELED
42.291.245/0001-65;SANTANDER LEASING S.A. ARREND MERC;1830;2002-12-06;CANCELED
47.193.149/0001-06;SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;12165;2001-01-05;CANCELED
47.193.149/0001-06;SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;20559;2007-03-19;ACTIVE
61.101.895/0001-45;SANTHER FAB.DE PAPEL SANTA THEREZINHA SA;5819;1988-01-29;CANCELED
61.101.895/0001-45;SANTHER FAB.DE PAPEL SANTA THEREZINHA SA;14923;1995-06-29;ACTIVE
33.009.960/0001-71;SANTISTA ALIMENTOS SA;8877;2000-12-01;CANCELED
15.082.688/0001-73;SANTISTA TEXTIL SA;14516;2007-11-29;CANCELED
24.453.136/0001-15;SANTO ANTONIO AGRICOLA S/A;515191;2012-02-14;CANCELED
24.453.136/0001-15;SANTO ANTONIO AGRICOLA S/A;520250;2016-02-05;CANCELED
09.391.823/0001-60;SANTO ANTONIO ENERGIA S.A.;23388;2014-04-28;ACTIVE
02.762.121/0001-04;SANTOS BRASIL PARTICIPAÇÕES S.A.;17892;1998-11-09;ACTIVE
08.519.271/0001-60;SANTOS BRASIL TECON S.A.;20699;2009-11-19;CANCELED
11.268.018/0001-95;SANTOS DUMONT AGROPEC SA;503630;2012-02-14;CANCELED
04.398.913/0001-69;SANYO DA AMAZÔNIA S/A;509817;2010-08-31;CANCELED
04.918.447/0001-03;SAO BERNARDO INDL SA;505110;2012-02-14;CANCELED
08.811.226/0001-84;SAO BRAZ SA IND COM ALIMENTOS;12513;1994-09-30;CANCELED
12.126.819/0001-89;SÃO CARLOS AGROPEC IND E COM SA;513474;2008-09-28;CANCELED
29.780.061/0001-09;SÃO CARLOS EMPREENDS E PARTICIPAÇÕES S.A;13781;1991-03-25;ACTIVE
08.117.962/0001-37;SAO DOMINGOS AGROPEC SA;502243;1996-04-17;CANCELED
25.826.744/0001-90;SAO FRANCISCO IRRIGACAO SA;511560;2012-02-14;CANCELED
02.710.680/0001-62;SAO FRANCISCO TEXTIL S/A;518433;2005-11-29;ACTIVE
09.501.669/0001-31;SAO GONCALO AGROINDL SA;501620;2012-02-14;CANCELED
11.484.656/0001-43;SAO JOSE AGROINDL SA;503991;2008-09-28;CANCELED
06.804.686/0001-50;SAO LUIZ AGROPECUARIA SA;514110;2008-09-28;CANCELED
44.220.580/0001-06;SAO LUIZ PARTICIPACOES SA;10448;1988-10-17;CANCELED
51.466.860/0001-56;SÃO MARTINHO SA;20516;2007-02-07;ACTIVE
11.634.607/0001-40;SÃO MIGUEL AVÍCOLA S/A;509230;2013-05-03;CANCELED
43.828.581/0001-67;SAO PAULO NIKKEY PALACE HOTEL SA;518883;2009-06-06;CANCELED
62.002.886/0001-60;SÃO PAULO TURISMO S. A.;9415;1977-10-20;ACTIVE
04.106.907/0001-90;SÃO PAULO WELLNESS S/A;19160;2004-04-06;CANCELED
15.675.267/0001-56;SAO ROQUE AGROPEC SA;506729;2007-10-23;CANCELED
08.299.760/0001-53;SÃO VICENTE AGROINDUSTRIAL SA;513890;2012-02-14;CANCELED
22.670.426/0001-95;SAPUCAIA AGROPEC SA;501247;1995-03-21;CANCELED
06.612.477/0001-04;SAQUISA-STA QUITERIA AGROP SA;502200;2012-02-14;CANCELED
10.922.052/0001-79;SARABOR SA REGENS ARTEFS BORR;10464;2005-12-20;CANCELED
60.500.139/0001-26;SARAIVA SA LIVREIROS EDITORES;10472;1977-07-20;ACTIVE
11.838.059/0001-70;SARA-STA ROSA AGROINDL AVIC SA;504831;2008-09-28;CANCELED
33.429.226/0001-61;SATMA SUL AMERICA PARTS SA;11029;1999-04-06;CANCELED
00.866.577/0001-80;SAUIPE SA;15261;2018-04-04;CANCELED
60.591.609/0001-04;SAVENA SA VEICS NAC COM REPR;10499;1984-12-28;CANCELED
07.790.199/0001-48;SAVISA S VICENTE AGROPEC SA;514403;2012-02-14;CANCELED
32.423.626/0001-05;SAYONARA EMPREEN HOTELEIROS SA;510890;2003-07-17;CANCELED
11.072.873/0001-26;SCANNER SA-IND DO VESTUARIO;501867;2008-09-28;CANCELED
31.769.235/0001-76;SCAP AGROPASTORIL S.A.;511722;2009-11-17;CANCELED
19.288.959/0001-00;SCCA - SECURITIZADORA DE CRÉDITOS DO AGRONEGÓCIO S.A.;23400;2015-05-26;CANCELED
17.568.683/0001-80;SCCI - SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;23337;2017-09-01;CANCELED
00.285.599/0001-57;SCGR EMPRS PARTICIPACOES SA;16063;1999-05-04;CANCELED
84.693.183/0001-68;SCHULZ SA;14664;1994-12-19;ACTIVE
47.379.565/0001-95;SCOPUS TECNOLOGIA SA;10510;1992-08-12;CANCELED
93.167.658/0001-73;SDV ADM-DE SHOPPING CENTERS SA;13790;2017-04-12;CANCELED
01.545.828/0001-98;SE SA COMERCIO E IMPORTACAO;16128;1998-06-12;CANCELED
14.042.551/0001-22;SEABRAS SERVIÇOS DE PETROLEO S/A;22730;2014-05-23;CANCELED
27.179.647/0001-89;SEAMIL SOC EXP AGUAS MIN SA;514870;1998-10-30;CANCELED
02.914.460/0001-50;SEARA ALIMENTOS SA;18198;2005-04-05;CANCELED
84.374.818/0001-64;SEARA INDUSTRIAL SA;10529;1989-06-15;CANCELED
60.874.633/0001-50;SEARLE BRASIL SA;10537;1986-04-18;CANCELED
20.445.827/0001-16;SEC TWO COMPANHIA SECURITIZADORA DE CRÉDITOS;23752;2017-06-14;CANCELED
08.156.382/0001-59;SECOM AQUICULTURA COM E IND SA;501530;2012-02-14;CANCELED
08.156.382/0001-59;SECOM AQUICULTURA COM E IND SA;519693;2013-11-15;CANCELED
61.592.895/0001-95;SECURIT SA;10545;1996-10-18;CANCELED
88.615.315/0001-94;SEHBE CIA DE PARTICIPACOES;12874;2005-08-09;CANCELED
88.658.752/0001-95;SEHBE SA HOTEIS E TURISMO;10553;2006-11-22;CANCELED
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;10561;1981-12-11;ACTIVE
16.358.509/0001-40;SEIVAL NE AGROPEC SA;511838;2008-09-28;CANCELED
05.247.192/0001-59;SEMASA-SERV MOTOMEC DA AM SA;504440;2012-02-14;CANCELED
56.783.681/0001-66;SEMENTES AGROCERES SA;10570;1998-06-04;CANCELED
31.280.894/0001-44;SEMENTES E GRAOS RIO DOCE SA;517194;2008-09-28;CANCELED
61.364.725/0001-53;SEMER SA;7242;1985-05-06;CANCELED
61.151.445/0001-67;SEMP TOSHIBA SA;10588;2008-11-13;CANCELED
32.496.911/0001-48;SEMTECH SEMICONDUTORES E CONTROLES TECNICOS SA;509574;2008-09-28;CANCELED
31.911.548/0001-17;SENDAS S/A;19291;2005-07-15;CANCELED
22.495.265/0001-40;SENECA COMPANHIA SECURITIZADORA;23698;2015-08-17;ACTIVE
21.438.403/0001-97;SENOR - SENDAS NORDESTE S/A;500801;2012-08-31;CANCELED
04.986.320/0001-13;SER EDUCACIONAL S.A.;23221;2013-10-18;ACTIVE
33.161.340/0001-53;SERGEN SERVS GERAIS DE ENG SA;10596;2014-07-30;CANCELED
13.006.218/0001-03;SERGIPE INDL S/A - SISA;511714;2014-03-07;CANCELED
17.244.161/0001-23;SERMECO SERV MEC ENG CONST SA;10600;1990-09-06;CANCELED
01.369.947/0001-37;SERNAMBETIBA TRUST SPE SA;15903;2005-02-22;CANCELED
00.545.378/0001-70;SERRA AZUL WATER PARK SA;14966;1995-07-26;ACTIVE
16.164.899/0001-18;SERRA DA PIPOCA ALIMENTOS SA;516732;2003-03-25;CANCELED
92.984.327/0001-63;SERRANO HOTEIS SA;518026;2001-12-14;CANCELED
41.383.647/0001-27;SERTASA SERTANEJA AGROPEC SA;516759;2008-09-28;CANCELED
33.315.367/0001-53;SERTEP SA ENG. E MONTAGEM;14770;1996-08-09;CANCELED
61.467.379/0001-39;SERVIX ENGENHARIA SA;10626;2005-04-29;CANCELED
89.717.268/0001-52;SETA SA EXTRAT TANINO ACACIA;13404;1997-04-03;CANCELED
61.413.423/0001-28;SETAL INSTALACOES INDLS SA;10634;1986-11-05;CANCELED
33.814.385/0001-80;SETE FERROS AGROINDL SA;513849;2012-02-14;CANCELED
08.638.269/0001-00;SETIBA PARTICIPAÇÕES S/A;20834;2014-01-08;CANCELED
05.106.604/0001-30;SEV AGROPEC SA;508322;1999-07-28;CANCELED
11.792.520/0001-09;SHALOM SA IND MADEIREIRA;501123;2008-06-23;CANCELED
00.115.890/0001-87;SHOPPING CENTER TACARUNA SA;15733;1996-09-11;ACTIVE
01.104.894/0001-22;SHOPTIME SA;15482;2005-12-13;CANCELED
88.270.178/0001-01;SIBISA TRADING SA;13587;2005-12-20;CANCELED
15.144.306/0001-99;SIBRA ELETROSIDERURGICA BRASILEIRA SA (atual Rio Doce Manganês S/A);10669;2002-03-21;CANCELED
27.488.840/0001-00;SICAM-SERRARIA IND COM DE COMPENS ALVES MARQUES;512702;2010-09-03;CANCELED
77.623.163/0001-55;SID INFORMATICA SA;12254;1994-05-10;CANCELED
19.882.497/0001-47;SID MICROELETRONICA SA;13099;1994-05-10;CANCELED
00.367.961/0001-39;SIDERURGIA BRASILEIRA SA;13374;1998-07-07;CANCELED
10.807.923/0001-03;SIDERURGICA ACONORTE SA;10677;1996-12-23;CANCELED
89.011.795/0001-47;SIDERURGICA CEARENSE S/A;13269;1995-12-29;CANCELED
57.490.229/0001-79;SIDERURGICA COFERRAZ SA;10685;2005-12-20;CANCELED
10.426.518/0001-45;SIDERURGICA DO MARANHÃO SA;506249;2007-03-05;CANCELED
76.486.430/0001-27;SIDERURGICA GUAIRA SA;10693;1995-09-05;CANCELED
42.119.370/0001-92;SIDERURGICA HIME;10707;1986-02-05;CANCELED
61.156.931/0001-78;SIDERURGICA J L ALIPERTI SA;12823;1986-06-06;ACTIVE
07.933.914/0001-54;SIDERÚRGICA NORTE BRASIL S/A;518280;2004-06-29;ACTIVE
92.780.311/0001-39;SIDERURGICA RIOGRANDENSE SA;10723;1997-06-30;CANCELED
60.499.605/0001-09;SIFCO SA;10740;2004-03-09;CANCELED
52.211.539/0001-93;SIFCOINVEST SA;12203;1988-09-19;CANCELED
30.515.381/0001-02;SILINOR SA;503053;1991-05-23;CANCELED
05.964.994/0001-80;SILNAVE NAVEGACAO SA;514594;2012-02-14;CANCELED
35.763.622/0001-56;SILOCAF DO BRASIL SA;513873;2012-02-14;CANCELED
82.612.532/0001-44;SIMESC SA;10758;1994-07-26;CANCELED
73.644.056/0001-52;SIMMENTHAL AGROPEC SA;515264;2008-09-28;CANCELED
73.644.056/0001-52;SIMMENTHAL AGROPEC SA;519766;2014-03-07;CANCELED
04.065.791/0001-99;SINQIA S.A.;22799;2012-04-26;ACTIVE
15.001.118/0001-01;SINTENOR QUIM SA;505587;2005-11-03;CANCELED
22.668.529/0001-10;SIOM SA I INSTRS DE OTICA MEC;10774;2005-03-22;CANCELED
04.363.966/0001-44;SIPASA SERINGA INDL PARA SA;508233;2012-02-14;CANCELED
57.491.276/0001-37;SIPOREX CONCRETO CELULAR SA;10782;1988-06-15;CANCELED
07.204.381/0001-70;SIQUEIRA GURGEL SA COM E IND;507989;2012-02-14;CANCELED
13.539.713/0001-70;SISAL BAHIA HOTEIS TURISMO SA;10790;2006-03-21;CANCELED
33.146.762/0001-50;SISAL IMOB SANTO AFONSO SA;10804;2005-12-20;CANCELED
06.845.176/0001-20;SISAPI STA ISABEL AGROPEC SA;508144;2005-01-31;CANCELED
17.165.036/0001-28;SIT SOC DE INSTALACOES TECS SA;10812;2002-04-25;CANCELED
07.107.329/0001-03;SKY INDL SA;501875;2008-09-28;CANCELED
52.450.558/0001-72;SLAVERT ADMINISTRACOES, PARTICIPACOES AGROPECUARIAS E IMOBILIARIAS S/A;513733;2012-10-24;CANCELED
89.096.457/0001-55;SLC AGRICOLA SA;20745;2007-06-12;ACTIVE
12.104.956/0001-12;SM HOTEIS TUR DIVERSOES SA;510165;2008-09-28;CANCELED
00.694.303/0001-51;SMA EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;15148;2008-04-02;CANCELED
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;24260;2017-10-20;ACTIVE
05.730.375/0001-20;SMILES FIDELIDADE S.A.;24252;2017-10-10;ACTIVE
15.912.764/0001-20;SMILES S.A.;23140;2017-07-01;CANCELED
23.662.927/0001-92;SN CONFECCOES SA;516619;2012-02-14;CANCELED
73.903.718/0001-61;SNB PARTICIPACOES SA;14303;1994-03-09;ACTIVE
06.133.284/0001-70;SOBERANA AGROINDL SA;501743;1993-11-04;CANCELED
60.869.005/0001-87;SOBLOCO CONSTRUTORA SA;10820;1985-04-15;CANCELED
60.594.538/0001-01;SOBRAL INVICTA SA;13501;2001-05-31;CANCELED
04.570.305/0001-90;SOBUFALOS SA;517780;2000-06-21;CANCELED
05.293.634/0001-01;SOC AGROINDL DE BABACU SA;504157;2012-02-14;CANCELED
05.293.634/0001-01;SOC AGROINDL DE BABACU SA;519863;2014-07-29;CANCELED
10.976.454/0001-56;SOC AGROINDL DO NE SA;509620;2012-02-14;CANCELED
06.001.804/0001-91;SOC AVICOLA DO NE SA;512052;2012-02-14;CANCELED
46.119.855/0001-37;SOC.DE ABASTEC.DE ÁGUA E SANEAMENTO S.A.;16241;1997-04-29;ACTIVE
60.852.035/0001-80;SOCIED. PAULIS ARTEF METALS/A;13145;1988-04-05;CANCELED
01.624.528/0001-02;SOCIEDADE PART CIMENTEIRAS SA;16217;1998-06-29;CANCELED
05.832.555/0001-13;SOCOCO SA AGROINDS DA AM;508667;2018-10-29;CANCELED
00.506.527/0001-92;SODAPE-SOC DES AGROPEC RIO SA;513121;2012-02-14;CANCELED
31.484.678/0001-10;SOERCEL AGROPEC SA;510424;1997-12-01;CANCELED
10.463.255/0001-44;SOEVISA - SOEVER INDUSTRIAL SA;516015;2012-02-14;CANCELED
51.936.094/0001-46;SOFIMA SA;13129;1996-01-05;CANCELED
62.816.426/0001-75;SOGERAL LEASING SA ARREND MERC;10855;2000-01-18;CANCELED
13.432.174/0001-75;SOHAGRO MARINA DO NORDESTE SA;510734;2003-07-17;CANCELED
32.286.411/0001-81;SOLA SA INDS ALIMENTICIAS;14710;2011-04-08;CANCELED
05.615.334/0001-93;SOLAE DO BRASIL HOLDINGS SA;19410;2003-11-13;CANCELED
39.301.031/0001-18;SOLAR DOS COLIBRIS HOT E TUR;515914;2007-08-02;CANCELED
01.368.194/0001-45;SOLE DO BRASIL S.A. TELECOMUNICAÇÕES E COMERCIO EXTERIOR;16004;2010-01-04;CANCELED
04.859.815/0001-81;SOLEITE SA;506486;2008-09-28;CANCELED
04.207.677/0001-56;SOLUÇÕES ESTRUTURAIS S.A.;519065;2016-05-02;CANCELED
-;SOLVAY INDUPA SAIC;80101;2016-07-13;CANCELED
02.541.982/0001-54;SOMOS EDUCAÇÃO S.A.;22551;2011-07-22;ACTIVE
93.209.765/0001-17;SONAE DISTRIBUIÇÃO BRASIL SA;16055;1998-11-24;CANCELED
05.878.397/0001-32;SONAE SIERRA BRASIL S/A;22357;2011-02-01;ACTIVE
02.594.251/0001-77;SONDIS BRASIL SA;17981;2000-02-03;CANCELED
33.386.210/0001-19;SONDOTECNICA ENGENHARIA DE SOLOS S/A.;10880;1980-08-19;ACTIVE
11.720.505/0001-47;SONJA MANUFATURADOS SA;506478;2008-09-28;CANCELED
36.946.143/0001-38;SOPAVE NORTE SA MERC RURAL;513822;2012-02-14;CANCELED
60.840.683/0001-17;SOPAVE SA SOC PAUL DE VEICULOS;10898;1991-06-07;CANCELED
61.088.795/0001-26;SORANA COML E IMPORTADORA SA;10901;1988-09-08;CANCELED
33.081.712/0001-31;SOTREQ SA TRATORES E EQUIPS;10910;1987-06-18;CANCELED
60.688.256/0001-65;SOUTO VIDIGAL SA;9547;2004-03-11;CANCELED
33.009.911/0001-39;SOUZA CRUZ SA;4057;2015-12-01;CANCELED
19.511.433/0001-30;SPE AKRO SECURITIZADORA S.A.;23361;2015-07-07;CANCELED
24.973.927/0001-76;SPERAFICO DA AMAZONIA S/A;501646;1989-10-11;ACTIVE
08.064.412/0001-05;SPERB DO NE SA IND TEXTIL;10936;2005-03-22;CANCELED
33.000.522/0001-42;SPERRY SA;10944;1985-05-21;CANCELED
05.400.338/0001-54;SPLICE DA AMAZONIA S. A.;515671;2012-02-14;CANCELED
45.397.007/0001-27;SPLICE DO BRASIL TELEC E ELETRONICA S/A;16489;2003-11-12;CANCELED
10.948.651/0001-61;SPRINGER CARRIER NE SA;10952;1985-06-18;CANCELED
92.929.520/0001-00;SPRINGER SA;10960;1968-10-24;ACTIVE
07.718.269/0001-57;SPRINGS GLOBAL PARTICIPAÇÕES S/A;20966;2007-07-25;ACTIVE
59.290.239/0001-96;SPSCS INDUSTRIAL SA;1953;2010-01-04;CANCELED
01.328.630/0001-52;ST MICHEL SA;15725;2006-03-14;CANCELED
05.759.667/0001-96;STA ANGELICA AGROINDL SA-SAISA;502588;2012-02-14;CANCELED
05.759.667/0001-96;STA ANGELICA AGROINDL SA-SAISA;520756;2018-05-09;CANCELED
35.988.708/0001-87;STA CLARA MINERACAO SA;515680;2012-02-14;CANCELED
12.677.647/0001-31;STA CRUZ AGRICOLA SA;513431;2012-02-14;CANCELED
08.265.597/0001-08;STA FE AGROINDUSTRIAL SA;500976;2008-09-16;CANCELED
08.635.708/0001-20;STA LUCIA AGROPASTORIL SA;500070;1999-12-29;CANCELED
11.450.756/0001-59;STA LUZIA AGROINDL SA;514322;2012-02-14;CANCELED
08.034.357/0001-00;STA TEREZINHA AGROINDL SA;500321;2012-02-14;CANCELED
07.293.566/0001-06;STALO SA-IND DE CALCADOS;500755;2012-02-14;CANCELED
33.460.635/0001-20;STANDARD ELETRONICA SA;10979;1991-04-12;CANCELED
91.495.499/0001-00;STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS;24201;2017-09-18;ACTIVE
36.304.475/0001-19;STARTING ELETROELETRONICA SA;515027;2012-02-14;CANCELED
00.622.416/0001-41;STATKRAFT ENERGIAS RENOVÁVEIS S.A.;22594;2011-09-19;ACTIVE
12.592.746/0001-10;STEIN SP II PARTICIPAÇÕES S.A.;22292;2012-10-29;CANCELED
78.363.322/0001-92;STEVIAFARMA INDUSTRIAL SA;13153;2005-08-02;CANCELED
02.286.509/0001-78;SUBESTAÇÃO ELETROMETRÔ S/A;17787;2015-03-04;CANCELED
02.930.076/0001-41;SUBMARINO S/A;19682;2006-12-13;CANCELED
12.726.493/0001-20;SUCONOR S/A;509582;1990-05-08;ACTIVE
04.961.918/0001-58;SUDAMATA SA AGROPEC;507938;1991-12-27;CANCELED
03.144.888/0001-24;SUDANISA CISA INDL DE ALIM;510360;1993-09-27;CANCELED
02.062.747/0001-08;SUDESTE SA;16586;1997-11-10;ACTIVE
60.894.110/0001-76;SUDESTE SA IND E COMERCIO;10995;2005-12-20;CANCELED
08.332.751/0001-17;SUECIA PEC E REFLOREST AGRICOLA SA;518980;2010-06-14;CANCELED
13.584.310/0001-42;SUGOI INCORPORADORA E CONSTRUTORA S.A.;23957;2016-07-19;ACTIVE
08.041.253/0001-15;SUIBESA SUINOCULT B JARDIM SA;507075;1993-09-29;CANCELED
04.871.315/0001-65;SUIMPAR IMPAR SUINOS SA;512680;2012-02-14;CANCELED
05.323.183/0001-08;SUIMPAR IND E COM SA;509728;2012-02-14;CANCELED
06.608.335/0001-73;SUINASA SUINOS DA AMONTOADA SA;502839;2012-02-14;CANCELED
06.891.956/0001-07;SUINO CAPRINO E AGROPEC SA;503436;2012-02-14;CANCELED
15.272.529/0001-31;SUINO DO SUL SA - SUINOSUL;507849;2008-09-28;CANCELED
07.579.121/0001-89;SUINO SOL SA;510068;1997-03-25;CANCELED
08.461.469/0001-30;SUINOCULTURA DE ALAGOAS SA;500364;2012-02-14;CANCELED
06.827.695/0001-66;SUINOCULTURA DE CANINDE SA;506117;2006-11-27;CANCELED
08.292.617/0001-30;SUINOCULTURA SAO PAULO SA;509337;2012-02-14;CANCELED
11.749.207/0001-80;SUINOPISA SUINOC PIRIPIRI SA;509841;2008-09-28;CANCELED
30.968.945/0001-62;SUINORTE SUINOCULT NORTE ES SA;509361;2012-02-14;CANCELED
08.340.796/0001-33;SUINOS DE CACHOEIRA SA-SUISSA;505919;2012-02-14;CANCELED
08.340.796/0001-33;SUINOS DE CACHOEIRA SA-SUISSA;519537;2013-03-15;CANCELED
09.250.721/0001-24;SUINOS DE TAPEROA SA - SUTAS;507504;2012-02-14;CANCELED
07.412.240/0001-42;SUINOS E AVES DO NORDESTE S/A;503797;2012-02-14;CANCELED
09.320.979/0001-50;SUINOS E LAVOURA DO NE SA SUINORD;520837;2018-10-19;CANCELED
08.188.898/0001-85;SUINOS KILMA SA;505986;2008-09-28;CANCELED
01.957.772/0001-89;SUL 116 PARTICIPAÇÕES S.A.;16438;1997-09-03;ACTIVE
00.763.425/0001-52;SUL AMAZONIA S/A-EMPREENDIMENTOS AGROPECUÁRIOS;509663;2011-01-07;CANCELED
