#Nome de Pregao;Tipo da Acao;Data da Aprovacao;Valor do Provento R$;Provento por 1 ou 1000 AcÑes;Tipo do Provento;"Ultimo Dia ""Com""";"Data do Ultimo Preco ""Com""";"Ultimo Preco ""Com""";Preco por 1 ou 1000 Acoes;Provento/ Preco %
MERC INVEST;OR;10/08/2004;0,0034;1;JRS CAP PROPRIO;16/08/2004;PRE?O TEORICO;0,09;1;3,908046
MERC INVEST;OR;06/01/2005;0,0076;1;JRS CAP PROPRIO;12/01/2005;29/12/2004;0,2;1;3,8
MERC INVEST;OR;29/08/2005;0,0042;1;JRS CAP PROPRIO;01/09/2005;25/04/2005;0,25;1;1,68
MERC INVEST;OR;16/01/2006;0,0036;1;JRS CAP PROPRIO;20/01/2006;20/01/2006;0,32;1;1,125
MERC INVEST;OR;16/08/2006;0,003;1;JRS CAP PROPRIO;21/08/2006;17/05/2006;0,32;1;0,9375
MERC INVEST;OR;10/01/2007;0,003;1;JRS CAP PROPRIO;16/01/2007;18/12/2006;0,8;1;0,375
MERC INVEST;OR;16/08/2007;0,003;1;JRS CAP PROPRIO;21/08/2007;21/08/2007;1,13;1;0,265487
MERC INVEST;OR;18/01/2008;0,004;1;JRS CAP PROPRIO;29/01/2008;18/12/2007;0,99;1;0,40404
MERC INVEST;OR;19/08/2008;0,002;1;JRS CAP PROPRIO;21/08/2008;14/08/2008;0,63;1;0,31746
MERC INVEST;OR;15/01/2009;0,0012;1;JRS CAP PROPRIO;20/01/2009;19/12/2008;0,9;1;0,133333
MERC INVEST;OR;20/07/2009;0,005;1;JRS CAP PROPRIO;23/07/2009;22/05/2009;1,26;1;0,396825
MERC INVEST;OR;03/03/2010;0,002;1;JRS CAP PROPRIO;09/03/2010;05/03/2010;1,61;1;0,124224
MERC INVEST;OR;10/08/2010;0,002;1;JRS CAP PROPRIO;12/08/2010;12/08/2010;1,36;1;0,147059
MERC INVEST;OR;17/02/2011;0,0026;1;JRS CAP PROPRIO;21/02/2011;08/02/2011;1,18;1;0,220339
MERC INVEST;OR;09/08/2011;0,0044;1;JRS CAP PROPRIO;11/08/2011;18/07/2011;1,29;1;0,341085
MERC INVEST;OR;14/02/2012;0,0046;1;JRS CAP PROPRIO;16/02/2012;05/12/2011;1,7;1;0,270588
MERC INVEST;OR;14/08/2012;0,0054;1;JRS CAP PROPRIO;17/08/2012;16/08/2012;1,66;1;0,325301
MERC INVEST;OR;19/02/2013;0,0036;1;JRS CAP PROPRIO;21/02/2013;08/01/2013;1,1;1;0,327273
MERC INVEST;OR;13/08/2013;0,0024;1;JRS CAP PROPRIO;21/08/2013;15/08/2013;1;1;0,24
MERC INVEST;PR;08/02/1996;2,3;1000;DIVIDENDO;12/02/1996;08/02/1996;35,03;1000;6,565801
MERC INVEST;PR;27/08/1996;3,5;1000;DIVIDENDO;27/08/1996;13/08/1996;40,01;1000;8,747813
MERC INVEST;PR;19/02/1997;3,1;1000;DIVIDENDO;24/02/1997;21/02/1997;49;1000;6,326531
MERC INVEST;PR;06/08/1997;1,1;1000;DIVIDENDO;13/08/1997;11/08/1997;59;1000;1,864407
MERC INVEST;PR;06/08/1997;2,8;1000;JRS CAP PROPRIO;13/08/1997;11/08/1997;59;1000;4,745763
MERC INVEST;PR;08/01/1998;4,58823;1000;JRS CAP PROPRIO;14/01/1998;10/12/1997;48,03;1000;9,552842
MERC INVEST;PR;13/08/1998;0,14;1000;DIVIDENDO;24/08/1998;20/08/1998;55;1000;0,254545
MERC INVEST;PR;22/02/1999;6,86;1000;DIVIDENDO;02/03/1999;01/03/1999;58;1000;11,827586
MERC INVEST;PR;05/08/1999;0,19;1000;DIVIDENDO;16/08/1999;03/03/1999;54,42;1000;0,349136
MERC INVEST;PR;22/02/2000;6,81;1000;DIVIDENDO;01/03/2000;04/11/1999;60;1000;11,35
MERC INVEST;PR;02/08/2000;0,12;1000;DIVIDENDO;09/08/2000;13/07/2000;59,01;1000;0,203355
MERC INVEST;PR;31/01/2001;6,88;1000;DIVIDENDO;07/02/2001;06/02/2001;90;1000;7,644444
MERC INVEST;PR;22/08/2001;3,5;1000;DIVIDENDO;28/08/2001;04/07/2001;100,01;1000;3,49965
MERC INVEST;PR;25/03/2002;3,5;1000;DIVIDENDO;01/04/2002;11/03/2002;101,01;1000;3,465003
MERC INVEST;PR;13/08/2002;4,2;1000;JRS CAP PROPRIO;16/08/2002;PRE?O TEORICO;97,51;1000;4,307251
MERC INVEST;PR;13/08/2003;0,011;1;JRS CAP PROPRIO;19/08/2003;15/08/2003;0,11;1;10
MERC INVEST;PR;30/12/2003;0,0033;1;JRS CAP PROPRIO;09/01/2004;PRE?O TEORICO;0,1;1;3,333333
MERC INVEST;PR;10/08/2004;0,0042;1;JRS CAP PROPRIO;16/08/2004;05/07/2004;0,15;1;2,8
MERC INVEST;PR;06/01/2005;0,0084;1;JRS CAP PROPRIO;12/01/2005;28/09/2004;0,27;1;3,111111
MERC INVEST;PR;29/08/2005;0,0048;1;JRS CAP PROPRIO;01/09/2005;19/08/2005;0,25;1;1,92
MERC INVEST;PR;16/01/2006;0,0046;1;JRS CAP PROPRIO;20/01/2006;20/01/2006;0,3;1;1,533333
MERC INVEST;PR;16/08/2006;0,0046;1;JRS CAP PROPRIO;21/08/2006;28/07/2006;0,28;1;1,642857
MERC INVEST;PR;10/01/2007;0,0046;1;JRS CAP PROPRIO;16/01/2007;16/01/2007;1,12;1;0,410714
MERC INVEST;PR;16/08/2007;0,005;1;JRS CAP PROPRIO;21/08/2007;21/08/2007;0,76;1;0,657895
MERC INVEST;PR;18/01/2008;0,005;1;JRS CAP PROPRIO;29/01/2008;29/01/2008;0,5;1;1
MERC INVEST;PR;19/08/2008;0,005;1;JRS CAP PROPRIO;21/08/2008;21/08/2008;0,41;1;1,219512
MERC INVEST;PR;15/01/2009;0,005;1;JRS CAP PROPRIO;20/01/2009;20/01/2009;0,33;1;1,515152
MERC INVEST;PR;20/07/2009;0,0055;1;JRS CAP PROPRIO;23/07/2009;23/07/2009;0,35;1;1,571429
MERC INVEST;PR;03/03/2010;0,0055;1;JRS CAP PROPRIO;09/03/2010;09/03/2010;0,65;1;0,846154
MERC INVEST;PR;10/08/2010;0,0055;1;JRS CAP PROPRIO;12/08/2010;12/08/2010;0,47;1;1,170213
MERC INVEST;PR;17/02/2011;0,0061;1;JRS CAP PROPRIO;21/02/2011;18/02/2011;0,43;1;1,418605
MERC INVEST;PR;09/08/2011;0,0058;1;JRS CAP PROPRIO;11/08/2011;11/08/2011;0,43;1;1,348837
MERC INVEST;PR;14/02/2012;0,0058;1;JRS CAP PROPRIO;16/02/2012;16/02/2012;0,4;1;1,45
MERC INVEST;PR;14/08/2012;0,006176;1;JRS CAP PROPRIO;17/08/2012;17/08/2012;0,3;1;2,058667
MERC INVEST;PR;19/02/2013;0,0061765;1;JRS CAP PROPRIO;21/02/2013;21/02/2013;0,27;1;2,287593
MERC INVEST;PR;13/08/2013;0,0066;1;JRS CAP PROPRIO;21/08/2013;21/08/2013;0,23;1;2,869565
MET DUQUE;OR;26/03/1996;3,52;1000;DIVIDENDO;26/03/1996;16/11/1995;45;1000;7,822222
MET DUQUE;OR;25/03/1997;6,7;1000;DIVIDENDO;25/03/1997;23/08/1996;55,01;1000;12,179604
MET DUQUE;OR;11/03/1998;6,70588;1000;JRS CAP PROPRIO;11/03/1998;PRE?O TEORICO;48,31;1000;13,880936
MET DUQUE;OR;29/03/1999;5,65;1000;JRS CAP PROPRIO;29/03/1999;PRE?O TEORICO;41,6;1000;13,580386
MET DUQUE;OR;28/03/2000;3,46;1000;JRS CAP PROPRIO;28/03/2000;24/01/2000;50;1000;6,92
MET DUQUE;OR;21/03/2001;3,6;1000;JRS CAP PROPRIO;21/03/2001;PRE?O TEORICO;46,54;1000;7,735281
MET DUQUE;OR;26/03/2002;5,61;1000;JRS CAP PROPRIO;26/03/2002;04/04/2001;65,02;1000;8,628114
MET DUQUE;OR;27/03/2003;4,78;1000;JRS CAP PROPRIO;27/03/2003;19/12/2002;100;1000;4,78
MET DUQUE;OR;27/03/2003;0,76;1000;DIVIDENDO;27/03/2003;19/12/2002;100;1000;0,76
MET DUQUE;OR;31/03/2004;6,32;1000;JRS CAP PROPRIO;31/03/2004;PRE?O TEORICO;94,46;1000;6,690663
MET DUQUE;OR;29/03/2005;5,37;1000;JRS CAP PROPRIO;29/03/2005;11/03/2005;155;1000;3,464516
MET DUQUE;OR;27/03/2006;2,53;1000;JRS CAP PROPRIO;27/03/2006;28/10/2005;160;1000;1,58125
MET DUQUE;OR;29/03/2007;2,28;1000;JRS CAP PROPRIO;29/03/2007;24/11/2006;150;1000;1,52
MET DUQUE;OR;29/03/2007;2,6;1000;DIVIDENDO;29/03/2007;24/11/2006;150;1000;1,733333
MET DUQUE;OR;25/03/2008;0,67;1;DIVIDENDO;25/03/2008;08/01/2008;30;1;2,233333
MET DUQUE;OR;25/03/2008;0,67;1;JRS CAP PROPRIO;25/03/2008;08/01/2008;30;1;2,233333
MET DUQUE;OR;18/03/2011;0,0187;1;JRS CAP PROPRIO;18/03/2011;01/09/2008;28,51;1;0,065591
MET DUQUE;OR;18/03/2011;0,1485;1;DIVIDENDO;18/03/2011;01/09/2008;28,51;1;0,52087
MET DUQUE;OR;30/04/2012;0,4;1;DIVIDENDO;30/04/2012;11/07/2011;28;1;1,428571
MET DUQUE;PR;26/03/1996;3,52;1000;DIVIDENDO;26/03/1996;26/03/1996;36,01;1000;9,775062
MET DUQUE;PR;25/03/1997;6,7;1000;DIVIDENDO;25/03/1997;21/03/1997;72;1000;9,305556
MET DUQUE;PR;11/03/1998;7,3764;1000;JRS CAP PROPRIO;11/03/1998;04/03/1998;78;1000;9,456923
MET DUQUE;PR;29/03/1999;6,21;1000;JRS CAP PROPRIO;29/03/1999;22/01/1999;54;1000;11,5
MET DUQUE;PR;28/03/2000;3,8;1000;JRS CAP PROPRIO;28/03/2000;28/01/2000;62;1000;6,129032
MET DUQUE;PR;21/03/2001;3,96;1000;JRS CAP PROPRIO;21/03/2001;07/03/2001;60;1000;6,6
MET DUQUE;PR;26/03/2002;6,18;1000;JRS CAP PROPRIO;26/03/2002;08/03/2002;80;1000;7,725
MET DUQUE;PR;27/03/2003;5,26;1000;JRS CAP PROPRIO;27/03/2003;28/02/2003;96;1000;5,479167
MET DUQUE;PR;27/03/2003;0,83;1000;DIVIDENDO;27/03/2003;28/02/2003;96;1000;0,864583
MET DUQUE;PR;31/03/2004;6,95;1000;JRS CAP PROPRIO;31/03/2004;22/12/2003;85;1000;8,176471
MET DUQUE;PR;29/03/2005;5,91;1000;JRS CAP PROPRIO;29/03/2005;03/03/2005;120;1000;4,925
MET DUQUE;PR;27/03/2006;2,78;1000;JRS CAP PROPRIO;27/03/2006;26/01/2006;101;1000;2,752475
MET DUQUE;PR;29/03/2007;2,51;1000;JRS CAP PROPRIO;29/03/2007;29/03/2007;115;1000;2,182609
MET DUQUE;PR;29/03/2007;2,86;1000;DIVIDENDO;29/03/2007;29/03/2007;115;1000;2,486957
MET DUQUE;PR;25/03/2008;0,74;1;DIVIDENDO;25/03/2008;19/03/2008;22;1;3,363636
MET DUQUE;PR;25/03/2008;0,74;1;JRS CAP PROPRIO;25/03/2008;19/03/2008;22;1;3,363636
MET DUQUE;PR;18/03/2011;0,0206;1;JRS CAP PROPRIO;18/03/2011;03/03/2011;24,5;1;0,084082
MET DUQUE;PR;18/03/2011;0,1634;1;DIVIDENDO;18/03/2011;03/03/2011;24,5;1;0,666939
MET DUQUE;PR;30/04/2012;0,44;1;DIVIDENDO;30/04/2012;09/03/2012;20;1;2,2
METAL IGUACU;OR;25/04/1996;0,61;1000;DIVIDENDO;26/04/1996;10/05/1995;40;1000;1,525
METAL IGUACU;OR;06/01/1997;2,1;1000;DIVIDENDO;13/03/1997;PRE?O TEORICO;39,39;1000;5,331302
METAL IGUACU;OR;16/04/1997;0,15687;1000;DIVIDENDO;16/04/1997;PRE?O TEORICO;37,29;1000;0,420676
METAL IGUACU;OR;31/12/1997;2,67;1000;JRS CAP PROPRIO;05/01/1998;14/05/1997;40;1000;6,675
METAL IGUACU;OR;29/04/1998;2,12;1000;DIVIDENDO;29/04/1998;PRE?O TEORICO;37,33;1000;5,679078
METAL IGUACU;OR;30/09/1998;3,906;1000;JRS CAP PROPRIO;18/11/1998;PRE?O TEORICO;35,21;1000;11,093439
METAL IGUACU;OR;03/12/1998;0,9847;1000;JRS CAP PROPRIO;03/12/1998;PRE?O TEORICO;31,3;1000;3,145604
METAL IGUACU;OR;31/12/1998;0,8778;1000;JRS CAP PROPRIO;19/01/1999;17/12/1998;40;1000;2,1945
METAL IGUACU;OR;27/04/1999;0,3816;1000;DIVIDENDO;27/04/1999;PRE?O TEORICO;39,12;1000;0,975405
METAL IGUACU;OR;30/06/1999;3,4481;1000;JRS CAP PROPRIO;08/07/1999;PRE?O TEORICO;38,74;1000;8,900482
METAL IGUACU;OR;02/08/1999;1,2069;1000;JRS CAP PROPRIO;06/08/1999;PRE?O TEORICO;35,29;1000;3,419707
METAL IGUACU;OR;03/09/1999;2,15;1000;JRS CAP PROPRIO;10/09/1999;PRE?O TEORICO;34,09;1000;6,307649
METAL IGUACU;OR;04/10/1999;0,69;1000;JRS CAP PROPRIO;13/10/1999;PRE?O TEORICO;31,94;1000;2,160598
METAL IGUACU;OR;04/11/1999;0,83;1000;JRS CAP PROPRIO;09/11/1999;PRE?O TEORICO;31,25;1000;2,656374
METAL IGUACU;OR;06/12/1999;0,862;1000;JRS CAP PROPRIO;10/12/1999;PRE?O TEORICO;30,42;1000;2,834072
METAL IGUACU;OR;30/06/2000;2,1;1000;JRS CAP PROPRIO;05/07/2000;PRE?O TEORICO;29,55;1000;7,105733
METAL IGUACU;OR;31/07/2000;2,11;1000;JRS CAP PROPRIO;04/08/2000;PRE?O TEORICO;27,45;1000;7,685695
METAL IGUACU;OR;31/08/2000;2,12;1000;JRS CAP PROPRIO;05/09/2000;PRE?O TEORICO;25,34;1000;8,365031
METAL IGUACU;OR;29/09/2000;2,13;1000;JRS CAP PROPRIO;04/10/2000;PRE?O TEORICO;23,22;1000;9,171705
METAL IGUACU;OR;04/12/2000;1,91;1000;JRS CAP PROPRIO;11/12/2000;PRE?O TEORICO;21,09;1000;9,054879
METAL IGUACU;OR;20/03/2001;4,66;1000;DIVIDENDO;20/03/2001;PRE?O TEORICO;19,18;1000;24,291582
METAL IGUACU;OR;30/06/2001;1,56;1000;JRS CAP PROPRIO;05/07/2001;PRE?O TEORICO;14,52;1000;10,741139
METAL IGUACU;OR;31/07/2001;1,57;1000;JRS CAP PROPRIO;31/07/2001;PRE?O TEORICO;12,96;1000;12,110833
METAL IGUACU;OR;31/08/2001;1,58;1000;JRS CAP PROPRIO;31/08/2001;PRE?O TEORICO;11,39;1000;13,867434
METAL IGUACU;OR;28/09/2001;1,36;1000;JRS CAP PROPRIO;28/09/2001;21/09/2001;15,8;1000;8,607595
METAL IGUACU;OR;31/10/2001;1,37;1000;JRS CAP PROPRIO;05/11/2001;PRE?O TEORICO;14,44;1000;9,487535
METAL IGUACU;OR;30/11/2001;1,38;1000;JRS CAP PROPRIO;03/12/2001;PRE?O TEORICO;13,07;1000;10,558531
METAL IGUACU;OR;10/12/2001;1,335;1000;JRS CAP PROPRIO;10/12/2001;PRE?O TEORICO;11,69;1000;11,420017
METAL IGUACU;OR;20/03/2002;2;1000;DIVIDENDO;20/03/2002;PRE?O TEORICO;10,36;1000;19,314341
METAL IGUACU;OR;31/05/2002;1,35;1000;JRS CAP PROPRIO;03/06/2002;PRE?O TEORICO;8,36;1000;16,157989
METAL IGUACU;OR;28/06/2002;1,36;1000;JRS CAP PROPRIO;28/06/2002;PRE?O TEORICO;7,01;1000;19,414704
METAL IGUACU;OR;31/07/2002;0,87;1000;JRS CAP PROPRIO;31/07/2002;PRE?O TEORICO;5,65;1000;15,411869
METAL IGUACU;OR;30/08/2002;1,04;1000;JRS CAP PROPRIO;02/09/2002;PRE?O TEORICO;4,78;1000;21,780105
METAL IGUACU;OR;30/09/2002;1,05;1000;JRS CAP PROPRIO;01/10/2002;PRE?O TEORICO;3,74;1000;28,11245
METAL IGUACU;OR;31/10/2002;1,105;1000;JRS CAP PROPRIO;01/11/2002;PRE?O TEORICO;2,69;1000;41,154562
METAL IGUACU;OR;30/11/2002;1,11;1000;JRS CAP PROPRIO;03/12/2002;PRE?O TEORICO;1,58;1000;70,253165
METAL IGUACU;OR;30/04/2003;0,00207;1;JRS CAP PROPRIO;07/05/2003;PRE?O TEORICO;0;1;440,425532
METAL IGUACU;OR;30/06/2003;0,00069;1;JRS CAP PROPRIO;04/07/2003; ;0;1; 
METAL IGUACU;OR;31/07/2003;0,0007;1;JRS CAP PROPRIO;01/08/2003; ;0;1; 
METAL IGUACU;OR;29/08/2003;0,00071;1;JRS CAP PROPRIO;02/09/2003; ;0;1; 
METAL IGUACU;OR;30/09/2003;0,00104;1;JRS CAP PROPRIO;03/10/2003; ;0;1; 
METAL IGUACU;OR;31/10/2003;0,001467;1;JRS CAP PROPRIO;05/11/2003; ;0;1; 
METAL IGUACU;OR;31/10/2003;0,001474;1;JRS CAP PROPRIO;05/11/2003; ;0;1; 
METAL IGUACU;OR;31/10/2003;0,001493;1;JRS CAP PROPRIO;05/11/2003; ;0;1; 
METAL IGUACU;OR;31/10/2003;0,001486;1;JRS CAP PROPRIO;05/11/2003; ;0;1; 
METAL IGUACU;OR;31/10/2003;0,001461;1;JRS CAP PROPRIO;05/11/2003; ;0;1; 
METAL IGUACU;OR;31/10/2003;0,001409;1;JRS CAP PROPRIO;05/11/2003; ;0;1; 
METAL IGUACU;OR;29/07/2004;0,00173;1;JRS CAP PROPRIO;30/07/2004;08/07/2004;4,55;1;0,038022
METAL IGUACU;OR;31/08/2004;0,00174;1;JRS CAP PROPRIO;01/09/2004;PRE?O TEORICO;4,55;1;0,038256
METAL IGUACU;OR;30/09/2004;0,00175;1;JRS CAP PROPRIO;30/09/2004;09/09/2004;2;1;0,0875
METAL IGUACU;OR;29/10/2004;0,00176;1;JRS CAP PROPRIO;03/11/2004;28/10/2004;2;1;0,088
METAL IGUACU;OR;30/11/2004;0,00114;1;JRS CAP PROPRIO;03/12/2004;PRE?O TEORICO;2;1;0,05705
METAL IGUACU;OR;31/12/2004;0,00544;1;JRS CAP PROPRIO;04/02/2005;PRE?O TEORICO;2;1;0,272395
METAL IGUACU;OR;30/12/2005;0,002589;1;JRS CAP PROPRIO;23/01/2006;26/09/2005;0,99;1;0,261515
METAL IGUACU;OR;18/04/2007;0,0008;1;DIVIDENDO;18/04/2007;18/04/2007;2,8;1;0,028571
METAL IGUACU;OR;23/04/2008;0,00053;1;DIVIDENDO;23/04/2008;02/04/2008;0,87;1;0,06092
METAL IGUACU;OR;29/12/2011;0,0008;1;JRS CAP PROPRIO;02/01/2012;02/01/2012;1,3;1;0,061538
METAL IGUACU;PR;25/04/1996;0,61;1000;DIVIDENDO;26/04/1996;06/09/1995;42;1000;1,452381
METAL IGUACU;PR;06/01/1997;2,1;1000;DIVIDENDO;13/03/1997;PRE?O TEORICO;41,39;1000;5,073689
METAL IGUACU;PR;16/04/1997;0,15687;1000;DIVIDENDO;16/04/1997;PRE?O TEORICO;39,29;1000;0,399262
METAL IGUACU;PR;31/12/1997;2,67;1000;JRS CAP PROPRIO;05/01/1998;14/05/1997;42;1000;6,357143
METAL IGUACU;PR;29/04/1998;2,12;1000;DIVIDENDO;29/04/1998;PRE?O TEORICO;39,33;1000;5,390287
METAL IGUACU;PR;30/09/1998;3,906;1000;JRS CAP PROPRIO;18/11/1998;PRE?O TEORICO;37,21;1000;10,497178
METAL IGUACU;PR;03/12/1998;0,9847;1000;JRS CAP PROPRIO;03/12/1998;PRE?O TEORICO;33,3;1000;2,956702
METAL IGUACU;PR;31/12/1998;0,8778;1000;JRS CAP PROPRIO;19/01/1999;17/12/1998;40;1000;2,1945
METAL IGUACU;PR;27/04/1999;0,3816;1000;DIVIDENDO;27/04/1999;PRE?O TEORICO;39,12;1000;0,975405
METAL IGUACU;PR;30/06/1999;3,4481;1000;JRS CAP PROPRIO;08/07/1999;PRE?O TEORICO;38,74;1000;8,900482
METAL IGUACU;PR;02/08/1999;1,2069;1000;JRS CAP PROPRIO;06/08/1999;PRE?O TEORICO;35,29;1000;3,419707
METAL IGUACU;PR;03/09/1999;2,15;1000;JRS CAP PROPRIO;10/09/1999;PRE?O TEORICO;34,09;1000;6,307649
METAL IGUACU;PR;04/10/1999;0,69;1000;JRS CAP PROPRIO;13/10/1999;PRE?O TEORICO;31,94;1000;2,160598
METAL IGUACU;PR;04/11/1999;0,83;1000;JRS CAP PROPRIO;09/11/1999;PRE?O TEORICO;31,25;1000;2,656374
METAL IGUACU;PR;06/12/1999;0,862;1000;JRS CAP PROPRIO;10/12/1999;PRE?O TEORICO;30,42;1000;2,834072
METAL IGUACU;PR;30/06/2000;2,1;1000;JRS CAP PROPRIO;05/07/2000;PRE?O TEORICO;29,55;1000;7,105733
METAL IGUACU;PR;31/07/2000;2,11;1000;JRS CAP PROPRIO;04/08/2000;PRE?O TEORICO;27,45;1000;7,685695
METAL IGUACU;PR;31/08/2000;2,12;1000;JRS CAP PROPRIO;05/09/2000;PRE?O TEORICO;25,34;1000;8,365031
METAL IGUACU;PR;29/09/2000;2,13;1000;JRS CAP PROPRIO;04/10/2000;PRE?O TEORICO;23,22;1000;9,171705
METAL IGUACU;PR;04/12/2000;1,91;1000;JRS CAP PROPRIO;11/12/2000;PRE?O TEORICO;21,09;1000;9,054879
METAL IGUACU;PR;20/03/2001;4,66;1000;DIVIDENDO;20/03/2001;PRE?O TEORICO;19,18;1000;24,291582
METAL IGUACU;PR;30/06/2001;1,56;1000;JRS CAP PROPRIO;05/07/2001;PRE?O TEORICO;14,52;1000;10,741139
METAL IGUACU;PR;31/07/2001;1,57;1000;JRS CAP PROPRIO;31/07/2001;PRE?O TEORICO;12,96;1000;12,110833
METAL IGUACU;PR;31/08/2001;1,58;1000;JRS CAP PROPRIO;31/08/2001;PRE?O TEORICO;11,39;1000;13,867434
METAL IGUACU;PR;28/09/2001;1,36;1000;JRS CAP PROPRIO;28/09/2001;21/09/2001;20,01;1000;6,796602
METAL IGUACU;PR;31/10/2001;1,37;1000;JRS CAP PROPRIO;05/11/2001;PRE?O TEORICO;18,65;1000;7,345845
METAL IGUACU;PR;30/11/2001;1,38;1000;JRS CAP PROPRIO;03/12/2001;PRE?O TEORICO;17,28;1000;7,986111
METAL IGUACU;PR;10/12/2001;1,335;1000;JRS CAP PROPRIO;10/12/2001;PRE?O TEORICO;15,9;1000;8,396226
METAL IGUACU;PR;20/03/2002;2;1000;DIVIDENDO;20/03/2002;PRE?O TEORICO;14,57;1000;13,731548
METAL IGUACU;PR;31/05/2002;1,35;1000;JRS CAP PROPRIO;03/06/2002;PRE?O TEORICO;12,57;1000;10,744131
METAL IGUACU;PR;28/06/2002;1,36;1000;JRS CAP PROPRIO;28/06/2002;PRE?O TEORICO;11,22;1000;12,126616
METAL IGUACU;PR;31/07/2002;0,87;1000;JRS CAP PROPRIO;31/07/2002;PRE?O TEORICO;9,86;1000;8,828006
METAL IGUACU;PR;30/08/2002;1,04;1000;JRS CAP PROPRIO;02/09/2002;PRE?O TEORICO;8,99;1000;11,574847
